node_id,workspace,layer,node_kind,label,source_file,source_id,evidence_status,semantics_status,notes
OPT-FLD-RUN-ID-DIST,WS-OPTIMIZATION,optimized,field,Идентификатор distributed run,optimization_field_catalog_v16.csv,OPT-FLD-RUN-ID-DIST,designed_target,pending,data_type=text; scope=distributed
OPT-FLD-HV-LOG,WS-OPTIMIZATION,optimized,field,Логировать hypervolume,optimization_field_catalog_v16.csv,OPT-FLD-HV-LOG,designed_target,pending,data_type=boolean; scope=distributed
OPT-FLD-N-INIT,WS-OPTIMIZATION,optimized,field,Число начальных точек,optimization_field_catalog_v16.csv,OPT-FLD-N-INIT,designed_target,pending,data_type=integer; scope=distributed_advanced; unit=шт.
OPT-FLD-MIN-FEASIBLE,WS-OPTIMIZATION,optimized,field,Минимум feasible before qNEHVI,optimization_field_catalog_v16.csv,OPT-FLD-MIN-FEASIBLE,designed_target,pending,data_type=integer; scope=distributed_advanced; unit=шт.
OPT-FLD-BOTORCH-RESTARTS,WS-OPTIMIZATION,optimized,field,Число рестартов BoTorch,optimization_field_catalog_v16.csv,OPT-FLD-BOTORCH-RESTARTS,designed_target,pending,data_type=integer; scope=distributed_advanced; unit=шт.
OPT-FLD-BOTORCH-RAW-SAMPLES,WS-OPTIMIZATION,optimized,field,Raw samples BoTorch,optimization_field_catalog_v16.csv,OPT-FLD-BOTORCH-RAW-SAMPLES,designed_target,pending,data_type=integer; scope=distributed_advanced; unit=шт.
OPT-FLD-BOTORCH-MAXITER,WS-OPTIMIZATION,optimized,field,Максимум итераций BoTorch,optimization_field_catalog_v16.csv,OPT-FLD-BOTORCH-MAXITER,designed_target,pending,data_type=integer; scope=distributed_advanced; unit=итераций
OPT-FLD-BOTORCH-REF-MARGIN,WS-OPTIMIZATION,optimized,field,Запас reference margin,optimization_field_catalog_v16.csv,OPT-FLD-BOTORCH-REF-MARGIN,designed_target,pending,data_type=number; scope=distributed_advanced; unit=доля единицы
OPT-FLD-PROGRESS,WS-OPTIMIZATION,optimized,field,Доля выполнения optimization,optimization_field_catalog_v16.csv,OPT-FLD-PROGRESS,designed_target,pending,data_type=number; scope=run_progress; unit=доля единицы
OPT-FLD-CURRENT-STAGE,WS-OPTIMIZATION,optimized,field,Текущая стадия,optimization_field_catalog_v16.csv,OPT-FLD-CURRENT-STAGE,designed_target,pending,data_type=enum; scope=run_progress
OPT-FLD-ELAPSED,WS-OPTIMIZATION,optimized,field,Прошло времени,optimization_field_catalog_v16.csv,OPT-FLD-ELAPSED,designed_target,pending,data_type=number; scope=run_progress; unit=секунды
OPT-FLD-STAGE-ROWS,WS-OPTIMIZATION,optimized,field,Строк текущей стадии,optimization_field_catalog_v16.csv,OPT-FLD-STAGE-ROWS,designed_target,pending,data_type=integer; scope=run_progress; unit=строк
OPT-FLD-COMBINED-ROWS,WS-OPTIMIZATION,optimized,field,Суммарные строки результата,optimization_field_catalog_v16.csv,OPT-FLD-COMBINED-ROWS,designed_target,pending,data_type=integer; scope=run_progress; unit=строк
OPT-FLD-UNDERFILL,WS-OPTIMIZATION,optimized,field,Underfill стадии,optimization_field_catalog_v16.csv,OPT-FLD-UNDERFILL,designed_target,pending,data_type=enum; scope=run_progress
OPT-FLD-GATE-PREVIEW,WS-OPTIMIZATION,optimized,field,Причины gate reject,optimization_field_catalog_v16.csv,OPT-FLD-GATE-PREVIEW,designed_target,pending,data_type=text_list; scope=run_progress
OPT-FLD-PROMO-PREVIEW,WS-OPTIMIZATION,optimized,field,Причины promotion block,optimization_field_catalog_v16.csv,OPT-FLD-PROMO-PREVIEW,designed_target,pending,data_type=text_list; scope=run_progress
OPT-FLD-SELECTED-RUN,WS-OPTIMIZATION,optimized,field,Выбранный run в истории,optimization_field_catalog_v16.csv,OPT-FLD-SELECTED-RUN,designed_target,pending,data_type=text; scope=history
OPT-FLD-SELECTED-RUN-MODE,WS-OPTIMIZATION,optimized,field,Режим выбранного run,optimization_field_catalog_v16.csv,OPT-FLD-SELECTED-RUN-MODE,designed_target,pending,data_type=enum; scope=history
OPT-FLD-SELECTED-OBJECTIVE-HASH,WS-OPTIMIZATION,optimized,field,Hash выбранного objective contract,optimization_field_catalog_v16.csv,OPT-FLD-SELECTED-OBJECTIVE-HASH,designed_target,pending,data_type=hash; scope=history
OPT-FLD-HARD-GATE-MISMATCH,WS-OPTIMIZATION,optimized,field,Несовпадение hard gate,optimization_field_catalog_v16.csv,OPT-FLD-HARD-GATE-MISMATCH,designed_target,pending,data_type=enum; scope=history
OPT-FLD-CONTRACT-MISMATCH,WS-OPTIMIZATION,optimized,field,Несовпадение objective contract,optimization_field_catalog_v16.csv,OPT-FLD-CONTRACT-MISMATCH,designed_target,pending,data_type=enum; scope=history
OPT-FLD-ANALYSIS-READY,WS-OPTIMIZATION,optimized,field,Готовность передачи в анализ,optimization_field_catalog_v16.csv,OPT-FLD-ANALYSIS-READY,designed_target,pending,data_type=enum; scope=handoff
OPT-FLD-ANIMATOR-READY,WS-OPTIMIZATION,optimized,field,Готовность передачи в аниматор,optimization_field_catalog_v16.csv,OPT-FLD-ANIMATOR-READY,designed_target,pending,data_type=enum; scope=handoff
OPT-FLD-DIAG-READY,WS-OPTIMIZATION,optimized,field,Готовность диагностики,optimization_field_catalog_v16.csv,OPT-FLD-DIAG-READY,designed_target,pending,data_type=enum; scope=handoff
OPT-TASK-REVIEW-BASELINE,WS-OPTIMIZATION,optimized,task,Проверить active baseline и его происхождение,manual_operational_model,OPT-TASK-REVIEW-BASELINE,designed_target,pending,Operational node for internal action→feedback graph.
OPT-TASK-REVIEW-CONTRACT,WS-OPTIMIZATION,optimized,task,Проверить stack целей и жёсткое ограничение,manual_operational_model,OPT-TASK-REVIEW-CONTRACT,designed_target,pending,Operational node for internal action→feedback graph.
OPT-TASK-SELECT-MODE,WS-OPTIMIZATION,optimized,task,Выбрать один активный режим запуска,manual_operational_model,OPT-TASK-SELECT-MODE,designed_target,pending,Operational node for internal action→feedback graph.
OPT-TASK-CONFIG-STAGE,WS-OPTIMIZATION,optimized,task,Настроить StageRunner,manual_operational_model,OPT-TASK-CONFIG-STAGE,designed_target,pending,Operational node for internal action→feedback graph.
OPT-TASK-CONFIG-DIST,WS-OPTIMIZATION,optimized,task,Настроить distributed coordinator,manual_operational_model,OPT-TASK-CONFIG-DIST,designed_target,pending,Operational node for internal action→feedback graph.
OPT-TASK-LAUNCH,WS-OPTIMIZATION,optimized,task,Запустить активный режим,manual_operational_model,OPT-TASK-LAUNCH,designed_target,pending,Operational node for internal action→feedback graph.
OPT-TASK-MONITOR,WS-OPTIMIZATION,optimized,task,"Следить за текущей стадией, количеством строк и бюджетом",manual_operational_model,OPT-TASK-MONITOR,designed_target,pending,Operational node for internal action→feedback graph.
OPT-TASK-READ-UNDERFILL,WS-OPTIMIZATION,optimized,task,Понять причину underfill и gate decisions,manual_operational_model,OPT-TASK-READ-UNDERFILL,designed_target,pending,Operational node for internal action→feedback graph.
OPT-TASK-READ-PROMOTION,WS-OPTIMIZATION,optimized,task,Понять причину promotion или блокировки кандидата,manual_operational_model,OPT-TASK-READ-PROMOTION,designed_target,pending,Operational node for internal action→feedback graph.
OPT-TASK-HISTORY,WS-OPTIMIZATION,optimized,task,Сравнить исторические прогоны по контракту,manual_operational_model,OPT-TASK-HISTORY,designed_target,pending,Operational node for internal action→feedback graph.
OPT-TASK-OPEN-RESULTS,WS-OPTIMIZATION,optimized,task,Открыть анализ и аниматор от выбранного прогона,manual_operational_model,OPT-TASK-OPEN-RESULTS,designed_target,pending,Operational node for internal action→feedback graph.
OPT-TASK-STOP-RESUME,WS-OPTIMIZATION,optimized,task,"Остановить, продолжить или возобновить прогон",manual_operational_model,OPT-TASK-STOP-RESUME,designed_target,pending,Operational node for internal action→feedback graph.
OPT-CHECK-BASELINE,WS-OPTIMIZATION,optimized,check,"Проверка, что baseline готов и не устарел",manual_operational_model,OPT-CHECK-BASELINE,designed_target,pending,Operational node for internal action→feedback graph.
OPT-CHECK-SUITE,WS-OPTIMIZATION,optimized,check,"Проверка, что validated suite snapshot готов",manual_operational_model,OPT-CHECK-SUITE,designed_target,pending,Operational node for internal action→feedback graph.
OPT-CHECK-CONTRACT,WS-OPTIMIZATION,optimized,check,Проверка полноты objective contract и hard gate,manual_operational_model,OPT-CHECK-CONTRACT,designed_target,pending,Operational node for internal action→feedback graph.
OPT-CHECK-MODE,WS-OPTIMIZATION,optimized,check,Проверка единственного активного режима,manual_operational_model,OPT-CHECK-MODE,designed_target,pending,Operational node for internal action→feedback graph.
OPT-CHECK-RUN-ID,WS-OPTIMIZATION,optimized,check,Проверка identity problem hash / objective contract,manual_operational_model,OPT-CHECK-RUN-ID,designed_target,pending,Operational node for internal action→feedback graph.
OPT-CHECK-HISTORY,WS-OPTIMIZATION,optimized,check,Проверка совместимости historical run с текущим контрактом,manual_operational_model,OPT-CHECK-HISTORY,designed_target,pending,Operational node for internal action→feedback graph.
OPT-BLOCK-BASELINE,WS-OPTIMIZATION,optimized,block,Нет active baseline или он невалиден,manual_operational_model,OPT-BLOCK-BASELINE,designed_target,pending,Operational node for internal action→feedback graph.
OPT-BLOCK-SUITE,WS-OPTIMIZATION,optimized,block,Набор испытаний устарел или невалиден,manual_operational_model,OPT-BLOCK-SUITE,designed_target,pending,Operational node for internal action→feedback graph.
OPT-BLOCK-CONTRACT,WS-OPTIMIZATION,optimized,block,Контракт цели/ограничения не подтверждён,manual_operational_model,OPT-BLOCK-CONTRACT,designed_target,pending,Operational node for internal action→feedback graph.
OPT-BLOCK-UNDERFILL,WS-OPTIMIZATION,optimized,block,Стадия недобрала seed budget,manual_operational_model,OPT-BLOCK-UNDERFILL,designed_target,pending,Operational node for internal action→feedback graph.
OPT-BLOCK-HISTORY,WS-OPTIMIZATION,optimized,block,Исторический прогон собран по другому контракту,manual_operational_model,OPT-BLOCK-HISTORY,designed_target,pending,Operational node for internal action→feedback graph.
OPT-FEEDBACK-MODE,WS-OPTIMIZATION,optimized,feedback,Активный режим виден крупно и однозначно,manual_operational_model,OPT-FEEDBACK-MODE,designed_target,pending,Operational node for internal action→feedback graph.
OPT-FEEDBACK-CONTRACT,WS-OPTIMIZATION,optimized,feedback,Стек целей и жёсткое ограничение видны на одном уровне,manual_operational_model,OPT-FEEDBACK-CONTRACT,designed_target,pending,Operational node for internal action→feedback graph.
OPT-FEEDBACK-STAGE,WS-OPTIMIZATION,optimized,feedback,"Текущая стадия, live rows и elapsed budget видны на текущем экране",manual_operational_model,OPT-FEEDBACK-STAGE,designed_target,pending,Operational node for internal action→feedback graph.
OPT-FEEDBACK-UNDERFILL,WS-OPTIMIZATION,optimized,feedback,"Underfill, gate reasons и selected counts видны на текущем экране",manual_operational_model,OPT-FEEDBACK-UNDERFILL,designed_target,pending,Operational node for internal action→feedback graph.
OPT-FEEDBACK-PROMOTION,WS-OPTIMIZATION,optimized,feedback,Причины promotion и blocked promotion видны на текущем экране,manual_operational_model,OPT-FEEDBACK-PROMOTION,designed_target,pending,Operational node for internal action→feedback graph.
OPT-FEEDBACK-HISTORY,WS-OPTIMIZATION,optimized,feedback,History показывает objective contract и hard gate каждого run,manual_operational_model,OPT-FEEDBACK-HISTORY,designed_target,pending,Operational node for internal action→feedback graph.
OPT-LOOP-CONTRACT-TUNE,WS-OPTIMIZATION,optimized,loop,Правка контракта → повторная готовность,manual_operational_model,OPT-LOOP-CONTRACT-TUNE,designed_target,pending,Operational node for internal action→feedback graph.
OPT-LOOP-RUN-MONITOR,WS-OPTIMIZATION,optimized,loop,Запуск → мониторинг → stop/resume,manual_operational_model,OPT-LOOP-RUN-MONITOR,designed_target,pending,Operational node for internal action→feedback graph.
OPT-LOOP-HISTORY-COMPARE,WS-OPTIMIZATION,optimized,loop,История → анализ → возврат к запуску,manual_operational_model,OPT-LOOP-HISTORY-COMPARE,designed_target,pending,Operational node for internal action→feedback graph.
TREE-WS-DIAGNOSTICS,WS-DIAGNOSTICS,current,tree_entry,Диагностика,diagnostics_screen_blueprints_v19.csv,tree_entry,canonical_requirement,keep,Прямое открытие из дерева должно стать обязательным.
CUR-DI-LAUNCH,WS-DIAGNOSTICS,current,current_entry,Открыть GUI диагностики,live_evidence,CUR-DI-LAUNCH,evidence_bound,pending,Подтверждён launchpoint.
CUR-DI-SEND-LAUNCH,WS-DIAGNOSTICS,current,current_entry,Открыть GUI отправки результатов,live_evidence,CUR-DI-SEND-LAUNCH,evidence_bound,pending,Конкурирующий стартовый route.
CUR-DI-ROUTE-SPLIT,WS-DIAGNOSTICS,current,current_defect,Диагностика и отправка архива конкурируют как первые шаги,live_evidence,CUR-DI-ROUTE-SPLIT,evidence_bound,pending,Нарушение доминирующего diagnostics-route.
CUR-DI-BUNDLE-FRESHNESS,WS-DIAGNOSTICS,current,current_defect,"Свежесть, путь и состав последнего bundle читаются не всегда на первом экране",live_evidence,CUR-DI-BUNDLE-FRESHNESS,evidence_bound,pending,Операционная неопределённость.
CUR-DI-RUNTIME-HIDDEN,WS-DIAGNOSTICS,current,current_defect,"Helper runtime, selfcheck и provenance видны недостаточно рано",live_evidence,CUR-DI-RUNTIME-HIDDEN,evidence_bound,pending,"Пользователь не понимает, можно ли доверять bundle."
TREE-WS-DIAGNOSTICS,WS-DIAGNOSTICS,optimized,tree_entry,Диагностика,v13-v21/v16/v19+v18,TREE-WS-DIAGNOSTICS,designed_target,pending,Canonical target-layer.
ROOT-WS-DIAGNOSTICS,WS-DIAGNOSTICS,optimized,workspace,Диагностика,v13-v21/v16/v19+v18,ROOT-WS-DIAGNOSTICS,designed_target,pending,Canonical target-layer.
DOCK-TREE-WS-DIAGNOSTICS,WS-DIAGNOSTICS,optimized,dock,Левое дерево,v13-v21/v16/v19+v18,DOCK-TREE-WS-DIAGNOSTICS,designed_target,pending,Canonical target-layer.
DOCK-INSPECTOR-WS-DIAGNOSTICS,WS-DIAGNOSTICS,optimized,dock,Правый inspector и help,v13-v21/v16/v19+v18,DOCK-INSPECTOR-WS-DIAGNOSTICS,designed_target,pending,Canonical target-layer.
DOCK-STATUS-WS-DIAGNOSTICS,WS-DIAGNOSTICS,optimized,dock,Нижний статус и прогресс,v13-v21/v16/v19+v18,DOCK-STATUS-WS-DIAGNOSTICS,designed_target,pending,Canonical target-layer.
DI-SCR-01,WS-DIAGNOSTICS,optimized,screen,Диагностика — обзор и готовность,diagnostics_screen_blueprints_v19.csv,DI-SCR-01,designed_target,pending,Screen blueprint canonical source.
DI-SCR-02,WS-DIAGNOSTICS,optimized,screen,Диагностика — intake evidence manifest,diagnostics_screen_blueprints_v19.csv,DI-SCR-02,designed_target,pending,Screen blueprint canonical source.
DI-SCR-03,WS-DIAGNOSTICS,optimized,screen,Диагностика — selfcheck и runtime окружение,diagnostics_screen_blueprints_v19.csv,DI-SCR-03,designed_target,pending,Screen blueprint canonical source.
DI-SCR-04,WS-DIAGNOSTICS,optimized,screen,Диагностика — состав bundle и политика включения,diagnostics_screen_blueprints_v19.csv,DI-SCR-04,designed_target,pending,Screen blueprint canonical source.
DI-SCR-05,WS-DIAGNOSTICS,optimized,screen,Диагностика — health report и triage,diagnostics_screen_blueprints_v19.csv,DI-SCR-05,designed_target,pending,Screen blueprint canonical source.
DI-SCR-06,WS-DIAGNOSTICS,optimized,screen,Диагностика — история и latest bundle,diagnostics_screen_blueprints_v19.csv,DI-SCR-06,designed_target,pending,Screen blueprint canonical source.
DI-SCR-07,WS-DIAGNOSTICS,optimized,screen,Диагностика — сборка и отправка bundle,diagnostics_screen_blueprints_v19.csv,DI-SCR-07,designed_target,pending,Screen blueprint canonical source.
