node_id,scope,surface,kind,label_current,label_recommended,semantic_issue,severity,why_it_hurts,status,semantic_quality_score_1_5,cost_impact_launch_shell,cost_impact_diagnostics,cost_impact_compare,route_priority
AN-SLIDER-TIME-START,optimized,analysis,slider,Начало окна времени,Начало окна времени,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-SLIDER-TIME-END,optimized,analysis,slider,Конец окна времени,Конец окна времени,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CANVAS-MAIN,optimized,analysis,chart_canvas,Основной график,Основной график,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CANVAS-COMPARE,optimized,analysis,chart_canvas,Сравнительный график,Сравнительный график,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-LEGEND,optimized,analysis,legend_box,Легенда,Легенда,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-EXPORT-CHART,optimized,analysis,secondary_button,Экспортировать график,Экспортировать график,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-RESET-CHART,optimized,analysis,secondary_button,Сбросить zoom,Сбросить zoom,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BTN-OPEN-DIAG-EVIDENCE,optimized,analysis,secondary_button,Открыть diagnostics evidence,Открыть diagnostics evidence,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-TXT-SEGMENT-TITLE,optimized,analysis,section_title,Сценарии и сегменты,Сценарии и сегменты,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-LIST-SCENARIOS,optimized,analysis,list_panel,Список сценариев,Список сценариев,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-LIST-SEGMENTS,optimized,analysis,list_panel,Список сегментов,Список сегментов,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CARD-SEGMENT-SUMMARY,optimized,analysis,summary_card,Карточка сегмента,Карточка сегмента,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-BADGE-SEGMENT-DRIFT,optimized,analysis,badge,Mismatch segment metadata,Mismatch segment metadata,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-CANVAS-SEGMENT-CHART,optimized,analysis,chart_canvas,График по сегменту,График по сегменту,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AN-TABLE-SEGMENT-METRICS,optimized,analysis,data_table,Таблица показателей сегмента,Таблица показателей сегмента,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
