node_id,scope,surface,kind,label_current,label_recommended,semantic_issue,severity,why_it_hurts,status,semantic_quality_score_1_5
DI-CHECK-CONTEXT,optimized,WS-DIAGNOSTICS,check,"Проверка, что context и evidence manifest загружены","Проверка, что context и evidence manifest загружены",none,low,Семантика понятна и не требует переписывания.,keep,5
DI-CHECK-SELFCHECK,optimized,WS-DIAGNOSTICS,check,"Проверка, что standard selfcheck актуален","Проверка, что standard самопроверка актуален",mixed_language,medium,Заменить на «самопроверка».,rewrite,3
DI-CHECK-RUNTIME,optimized,WS-DIAGNOSTICS,check,Проверка helper python и workspace contract,Проверка helper python и рабочее пространство contract,mixed_language,medium,Заменить на «рабочее пространство».,rewrite,3
DI-CHECK-CONTENTS,optimized,WS-DIAGNOSTICS,check,Проверка обязательного состава bundle,Проверка обязательного состава архив диагностики,mixed_language,medium,В пользовательском слое предпочесть «архив диагностики».,rewrite,3
DI-CHECK-FRESH,optimized,WS-DIAGNOSTICS,check,Проверка свежести последнего bundle,Проверка свежести последнего архив диагностики,mixed_language,medium,В пользовательском слое предпочесть «архив диагностики».,rewrite,3
DI-BLOCK-NO-CONTEXT,optimized,WS-DIAGNOSTICS,block,Нет контекста или evidence manifest,Нет контекста или evidence manifest,none,low,Семантика понятна и не требует переписывания.,keep,5
DI-BLOCK-SELFCHECK,optimized,WS-DIAGNOSTICS,block,Standard selfcheck не пройден,Standard самопроверка не пройден,mixed_language,medium,Заменить на «самопроверка».,rewrite,3
DI-BLOCK-RUNTIME,optimized,WS-DIAGNOSTICS,block,Helper runtime не готов или provenance не подтверждён,Helper runtime не готов или provenance не подтверждён,none,low,Семантика понятна и не требует переписывания.,keep,5
DI-BLOCK-BUNDLE,optimized,WS-DIAGNOSTICS,block,Нельзя отправить: архив диагностики ещё не собран,Нельзя отправить: архив диагностики ещё не собран,none,low,Семантика понятна и не требует переписывания.,keep,5
DI-FEEDBACK-HEALTH,optimized,WS-DIAGNOSTICS,feedback,Health summary виден на первом экране,Health summary виден на первом экране,none,low,Семантика понятна и не требует переписывания.,keep,5
DI-FEEDBACK-RUNTIME,optimized,WS-DIAGNOSTICS,feedback,"Показаны helper python, interpreter provenance и effective workspace","Показаны helper python, interpreter provenance и effective рабочее пространство",mixed_language,medium,Заменить на «рабочее пространство».,rewrite,3
DI-FEEDBACK-CONTENTS,optimized,WS-DIAGNOSTICS,feedback,Состав bundle виден до сборки,Состав архив диагностики виден до сборки,mixed_language,medium,В пользовательском слое предпочесть «архив диагностики».,rewrite,3
DI-FEEDBACK-LAST,optimized,WS-DIAGNOSTICS,feedback,"Видны путь, свежесть и состав последнего bundle","Видны путь, свежесть и состав последнего архив диагностики",mixed_language,medium,В пользовательском слое предпочесть «архив диагностики».,rewrite,3
DI-FEEDBACK-TRIAGE,optimized,WS-DIAGNOSTICS,feedback,"Health report, triage и geometry acceptance доступны сразу после сборки","Health report, triage и geometry acceptance доступны сразу после сборки",none,low,Семантика понятна и не требует переписывания.,keep,5
DI-FEEDBACK-SEND,optimized,WS-DIAGNOSTICS,feedback,Отправка архива разрешена только после готового bundle,Отправка архива разрешена только после готового архив диагностики,mixed_language,medium,В пользовательском слое предпочесть «архив диагностики».,rewrite,3
DI-LOOP-RUNTIME-FIX,optimized,WS-DIAGNOSTICS,loop,Исправить runtime → повторить selfcheck,Исправить runtime → повторить самопроверка,mixed_language,medium,Заменить на «самопроверка».,rewrite,3
DI-LOOP-COLLECT-REVIEW-SEND,optimized,WS-DIAGNOSTICS,loop,Собрать → проверить → отправить,Собрать → проверить → отправить,none,low,Семантика понятна и не требует переписывания.,keep,5
MSG-TWO-SPRINGS,optimized,WS-INPUTS,message,На угол установлены две пружины: контур C1 и контур C2,На угол установлены две пружины: контур первого контура (C1) и контур второго контура (C2),notation_without_name,high,Оставлять C1/C2 только вторым планом после полного названия.,rewrite,1
MSG-LEVELING,optimized,WS-INPUTS,message,"Выравнивание кузова пружинами активно; способ выравнивания и остаточная разница, миллиметры","Выравнивание кузова пружинами активно; способ выравнивания и остаточная разница, миллиметры",none,low,Семантика понятна и не требует переписывания.,keep,5
MSG-SYMMETRY,optimized,WS-INPUTS,message,Зеркальная симметрия лево/право включена,Зеркальная симметрия лево/право включена,none,low,Семантика понятна и не требует переписывания.,keep,5
MSG-SEAM,optimized,WS-RING,message,Шов кольца согласован: последний сегмент замкнут на сегмент 0,Шов кольца согласован: последний сегмент замкнут на сегмент 0,none,low,Семантика понятна и не требует переписывания.,keep,5
MSG-SEAM-BLOCK,optimized,WS-RING,message,Шов кольца не согласован: проверьте конец последнего сегмента и начало сегмента 0,Шов кольца не согласован: проверьте конец последнего сегмента и начало сегмента 0,none,low,Семантика понятна и не требует переписывания.,keep,5
MSG-OPT-CONTRACT,optimized,WS-OPTIMIZATION,message,Сейчас оптимизируются именно эти целевые показатели и действует это жёсткое ограничение,Сейчас оптимизируются именно эти целевые показатели и действует это жёсткое ограничение,none,low,Семантика понятна и не требует переписывания.,keep,5
MSG-UNDERFILL,optimized,WS-OPTIMIZATION,message,Стадия недобрала бюджет: показаны причины недобора и условия допуска,Стадия недобрала бюджет: показаны причины недобора и условия допуска,none,low,Семантика понятна и не требует переписывания.,keep,5
MSG-PROMOTION,optimized,WS-OPTIMIZATION,message,Кандидат не продвинут: показана причина блокировки продвижения,Кандидат не продвинут: показана причина блокировки продвижения,none,low,Семантика понятна и не требует переписывания.,keep,5
MSG-DIAG-PRIMARY,optimized,WS-DIAGNOSTICS,message,"Сначала соберите диагностику, потом отправляйте архив","Сначала соберите диагностику, потом отправляйте архив",none,low,Семантика понятна и не требует переписывания.,keep,5
MSG-DIAG-RUNTIME,optimized,WS-DIAGNOSTICS,message,"Helper python, effective workspace и provenance подтверждены","Helper python, effective рабочее пространство и provenance подтверждены",mixed_language,medium,Заменить на «рабочее пространство».,rewrite,3
