PAR_ID,FIELD_ID,FULL_NAME_RU,SHORT_NAME_RU,SYMBOL,UNIT,DATA_TYPE,STORAGE_FORMAT,INPUT_FORMAT,ALLOWED_VALUES,DEFAULT_VALUE,DEPENDENCIES,GROUP_ID,SOURCE_OF_TRUTH,CODE_LOCATION,GUI_SURFACES,ROLE_IN_LOGIC,VISIBILITY_ROLE,EDITABILITY,ACCESSIBILITY,WHY_AVAILABLE_OR_NOT,DERIVED_PRESENTATIONS,LEGENDS_AND_INDICATORS,TEST_AND_ACCEPTANCE_LINKS,STATUS,SOURCE_ID
PAR-0330,AM-FLD-STATUS-TEXT,Строка состояния аниматора,Строка состояния аниматора,,not_applicable,multiline,as_declared,as_declared,,,,GRP-ANIMATOR,analysis_context_and_anim_latest_sidecars,anim_latest.npz sidecars; truthful graphics handoff,WS-ANIMATOR,Краткая строка состояния внизу окна.,status,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-ANIMATOR; downstream access определяется pipeline matrix.,,,,covered,SRC-018
PAR-0331,AM-FLD-FPS-BUDGET-HZ,"Бюджет перерисовки, кадров в секунду","Бюджет перерисовки, кадров в секунду",,кадр/с,float,as_declared,decimal,,,,GRP-ANIMATOR,analysis_context_and_anim_latest_sidecars,anim_latest.npz sidecars; truthful graphics handoff,WS-ANIMATOR,Целевой budget для viewport при текущем playback mode.,status,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-ANIMATOR; downstream access определяется pipeline matrix.,,,,covered,SRC-018
PAR-0332,AM-FLD-SOURCE-FPS-HZ,"Частота исходной сетки, кадров в секунду","Частота исходной сетки, кадров в секунду",,кадр/с,float,as_declared,decimal,,,,GRP-ANIMATOR,analysis_context_and_anim_latest_sidecars,anim_latest.npz sidecars; truthful graphics handoff,WS-ANIMATOR,Оценочная частота исходных точек анимации.,status,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-ANIMATOR; downstream access определяется pipeline matrix.,,,,covered,SRC-018
PAR-0333,AM-FLD-LAST-CAPTURE-TIME-SEC,"Время последнего экспортированного кадра, секунды","Время последнего экспортированного кадра, секунды",,с,float,as_declared,decimal,,,,GRP-ANIMATOR,analysis_context_and_anim_latest_sidecars,anim_latest.npz sidecars; truthful graphics handoff,WS-ANIMATOR,"Момент playback, для которого последний раз сделали capture.",evidence,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-ANIMATOR; downstream access определяется pipeline matrix.,,,,covered,SRC-018
PAR-0334,AM-FLD-CAMERA-BOOKMARK-NAME,Имя закладки камеры,Имя закладки камеры,,not_applicable,string,as_declared,as_declared,,,,GRP-ANIMATOR,analysis_context_and_anim_latest_sidecars,anim_latest.npz sidecars; truthful graphics handoff,WS-ANIMATOR,Имя сохранённой позы камеры.,camera,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-ANIMATOR; downstream access определяется pipeline matrix.,,,,covered,SRC-018
PAR-0335,AM-FLD-SELECTION-PATH,Путь выбранного объекта в дереве,Путь выбранного объекта в дереве,,not_applicable,string,as_declared,as_declared,,,,GRP-ANIMATOR,analysis_context_and_anim_latest_sidecars,anim_latest.npz sidecars; truthful graphics handoff,WS-ANIMATOR,Путь выбранного объекта в browser/tree.,selection,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-ANIMATOR; downstream access определяется pipeline matrix.,,,,covered,SRC-018
PAR-0336,AM-FLD-OBJECT-NOTE,Пояснение по выбранному объекту,Пояснение по выбранному объекту,,not_applicable,multiline,as_declared,as_declared,,,,GRP-ANIMATOR,analysis_context_and_anim_latest_sidecars,anim_latest.npz sidecars; truthful graphics handoff,WS-ANIMATOR,Человеко-понятное описание выделенного объекта.,selection,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-ANIMATOR; downstream access определяется pipeline matrix.,,,,covered,SRC-018
PAR-0337,AM-FLD-HOME-VIEW-DEFINED,Домашний вид определён,Домашний вид определён,,not_applicable,boolean,as_declared,as_declared,Да|Нет,,,GRP-ANIMATOR,analysis_context_and_anim_latest_sidecars,anim_latest.npz sidecars; truthful graphics handoff,WS-ANIMATOR,Есть ли сохранённая Home-view поза камеры.,camera,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-ANIMATOR; downstream access определяется pipeline matrix.,,,,covered,SRC-018
PAR-0338,AM-FLD-OVERLAY-SET,Набор включённых overlay,Набор включённых overlay,,not_applicable,string_list,as_declared,as_declared,,,,GRP-ANIMATOR,analysis_context_and_anim_latest_sidecars,anim_latest.npz sidecars; truthful graphics handoff,WS-ANIMATOR,Список включённых overlays в текущем сеансе.,viewport,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-ANIMATOR; downstream access определяется pipeline matrix.,,,,covered,SRC-018
PAR-0339,DI-FLD-RUN-ID,Идентификатор прогона,Идентификатор прогона,,not_applicable,uuid,as_declared,as_declared,,,,GRP-DIAGNOSTICS,evidence_manifest_and_send_bundle_contract,make_send_bundle; health/selfcheck artifacts,WS-DIAGNOSTICS,Стабильный идентификатор выбранного прогона для диагностики.,selected_context,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-DIAGNOSTICS; downstream access определяется pipeline matrix.,,,,covered,SRC-019
PAR-0340,DI-FLD-RUN-CONTRACT-HASH,Hash контракта прогона,Hash контракта прогона,,not_applicable,hash,as_declared,as_declared,,,,GRP-DIAGNOSTICS,evidence_manifest_and_send_bundle_contract,make_send_bundle; health/selfcheck artifacts,WS-DIAGNOSTICS,Hash полного selected run contract.,selected_context,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-DIAGNOSTICS; downstream access определяется pipeline matrix.,,,,covered_partially,SRC-019
PAR-0341,DI-FLD-OBJECTIVE-HASH,Hash objective contract,Hash objective contract,,not_applicable,hash,as_declared,as_declared,,,,GRP-DIAGNOSTICS,evidence_manifest_and_send_bundle_contract,make_send_bundle; health/selfcheck artifacts,WS-DIAGNOSTICS,Hash стека целей и hard gate.,selected_context,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-DIAGNOSTICS; downstream access определяется pipeline matrix.,,,,covered_partially,SRC-019
PAR-0342,DI-FLD-BASELINE-HASH,Hash active baseline,Hash active baseline,,not_applicable,hash,as_declared,as_declared,,,,GRP-DIAGNOSTICS,evidence_manifest_and_send_bundle_contract,make_send_bundle; health/selfcheck artifacts,WS-DIAGNOSTICS,"Hash baseline, на котором был получен run.",selected_context,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-DIAGNOSTICS; downstream access определяется pipeline matrix.,,,,covered_partially,SRC-019
PAR-0343,DI-FLD-SUITE-SNAPSHOT-HASH,Hash validated suite snapshot,Hash validated suite snapshot,,not_applicable,hash,as_declared,as_declared,,,,GRP-DIAGNOSTICS,evidence_manifest_and_send_bundle_contract,make_send_bundle; health/selfcheck artifacts,WS-DIAGNOSTICS,Hash validated suite snapshot.,selected_context,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-DIAGNOSTICS; downstream access определяется pipeline matrix.,,,,covered_partially,SRC-019
PAR-0344,DI-FLD-EVIDENCE-MANIFEST-ID,Идентификатор evidence manifest,Идентификатор evidence manifest,,not_applicable,uuid,as_declared,as_declared,,,,GRP-DIAGNOSTICS,evidence_manifest_and_send_bundle_contract,make_send_bundle; health/selfcheck artifacts,WS-DIAGNOSTICS,Стабильный идентификатор explicit evidence manifest.,diagnostics_manifest,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-DIAGNOSTICS; downstream access определяется pipeline matrix.,,,,covered,SRC-019
PAR-0345,DI-FLD-EVIDENCE-SOURCE-COUNT,Количество source artifacts,Количество source artifacts,,шт.,integer,as_declared,as_declared,,,,GRP-DIAGNOSTICS,evidence_manifest_and_send_bundle_contract,make_send_bundle; health/selfcheck artifacts,WS-DIAGNOSTICS,Число исходных инженерных артефактов.,diagnostics_manifest,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-DIAGNOSTICS; downstream access определяется pipeline matrix.,,,,covered,SRC-019
PAR-0346,DI-FLD-EVIDENCE-DERIVED-COUNT,Количество derived artifacts,Количество derived artifacts,,шт.,integer,as_declared,as_declared,,,,GRP-DIAGNOSTICS,evidence_manifest_and_send_bundle_contract,make_send_bundle; health/selfcheck artifacts,WS-DIAGNOSTICS,Число производных артефактов анализа/экспорта.,diagnostics_manifest,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-DIAGNOSTICS; downstream access определяется pipeline matrix.,,,,covered,SRC-019
PAR-0347,DI-FLD-EVIDENCE-RUNTIME-COUNT,Количество runtime artifacts,Количество runtime artifacts,,шт.,integer,as_declared,as_declared,,,,GRP-DIAGNOSTICS,evidence_manifest_and_send_bundle_contract,make_send_bundle; health/selfcheck artifacts,WS-DIAGNOSTICS,Число runtime/session артефактов.,diagnostics_manifest,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-DIAGNOSTICS; downstream access определяется pipeline matrix.,,,,covered,SRC-019
