UI_ID,UI_NAME_RU,UI_TYPE,WORKSPACE_ID,WINDOW_ID,SCREEN_IDS,REGION_ID,PARENT_CONTAINER_ID,X_LOCAL_PX,Y_LOCAL_PX,MIN_WIDTH_PX,MIN_HEIGHT_PX,PREFERRED_WIDTH_PX,PREFERRED_HEIGHT_PX,SOURCE_BINDING,RELATED_PAR_ID,VISIBLE_WHEN,ENABLED_WHEN,TOOLTIP_REQUIRED,HELP_REQUIRED,SCROLL_BEHAVIOR,POSITIONING_RULE,RESIZE_RULE,STATE_MODEL,SOURCE_ID
AN-CMB-UNIT-PROFILE,Профиль единиц,combo_box,WS-ANALYSIS,WIN-MAIN-SHELL,AN-SCR-07,AN-EXPORT,AN-EXPORT,468,36,165,26,220,34,analysis.export.unit_profile,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-017
AN-TABLE-INCLUDE-LIST,Что войдёт в export manifest,data_table,WS-ANALYSIS,WIN-MAIN-SHELL,AN-SCR-07,AN-EXPORT,AN-EXPORT,0,84,518,120,690,160,analysis.export.include_list,,Всегда,Всегда,Да,Да,Внутренний,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Ширина адаптируется к контейнеру; высота фиксирована или скроллируема по правилу контейнера.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-017
AN-TABLE-EXCLUDE-LIST,Что исключено из export manifest,data_table,WS-ANALYSIS,WIN-MAIN-SHELL,AN-SCR-07,AN-EXPORT,AN-EXPORT,704,84,484,120,646,160,analysis.export.exclude_list,,Всегда,Всегда,Да,Да,Внутренний,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Ширина адаптируется к контейнеру; высота фиксирована или скроллируема по правилу контейнера.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-017
AN-BTN-BUILD-MANIFEST,Собрать export manifest,primary_button,WS-ANALYSIS,WIN-MAIN-SHELL,AN-SCR-07,AN-EXPORT,AN-EXPORT,0,258,188,27,250,36,analysis.export.build_manifest,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-017
AN-BTN-DOWNLOAD-CSV,Скачать CSV/XLSX,secondary_button,WS-ANALYSIS,WIN-MAIN-SHELL,AN-SCR-07,AN-EXPORT,AN-EXPORT,264,258,135,27,180,36,analysis.export.download_table,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-017
AN-BTN-DOWNLOAD-PDF,Скачать PDF summary,secondary_button,WS-ANALYSIS,WIN-MAIN-SHELL,AN-SCR-07,AN-EXPORT,AN-EXPORT,458,258,142,27,190,36,analysis.export.download_pdf,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-017
AN-BTN-EXPORT-DIAG,Передать манифест в diagnostics,secondary_button,WS-ANALYSIS,WIN-MAIN-SHELL,AN-SCR-07,AN-EXPORT,AN-EXPORT,662,258,204,27,272,36,route.ws_diagnostics.from_export,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-017
AM-TXT-TITLE,Рабочее пространство «Аниматор»,title_text,WS-ANIMATOR,WIN-DESKTOP-ANIMATOR,AM-SCR-01;AM-SCR-02;AM-SCR-03;AM-SCR-04;AM-SCR-05;AM-SCR-06;AM-SCR-07;AM-SCR-08,AM-HEADER,AM-HEADER,0,6,188,22,250,30,animator.workspace.title,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-018
AM-BADGE-RUN-ID,Идентификатор прогона,badge,WS-ANIMATOR,WIN-DESKTOP-ANIMATOR,AM-SCR-01;AM-SCR-02;AM-SCR-03;AM-SCR-04;AM-SCR-05;AM-SCR-06;AM-SCR-07;AM-SCR-08,AM-HEADER,AM-HEADER,262,8,147,21,196,28,animator.context.run_id,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-018
AM-BADGE-RUN-MODE,Режим прогона,badge,WS-ANIMATOR,WIN-DESKTOP-ANIMATOR,AM-SCR-01;AM-SCR-02;AM-SCR-03;AM-SCR-04;AM-SCR-05;AM-SCR-06;AM-SCR-07;AM-SCR-08,AM-HEADER,AM-HEADER,468,8,128,21,170,28,animator.context.run_mode,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-018
AM-BADGE-BASELINE,Hash baseline,badge,WS-ANIMATOR,WIN-DESKTOP-ANIMATOR,AM-SCR-01;AM-SCR-02;AM-SCR-03;AM-SCR-04;AM-SCR-05;AM-SCR-06;AM-SCR-07;AM-SCR-08,AM-HEADER,AM-HEADER,648,8,135,21,180,28,animator.context.baseline_hash,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-018
AM-BADGE-OBJECTIVE,Hash целей,badge,WS-ANIMATOR,WIN-DESKTOP-ANIMATOR,AM-SCR-01;AM-SCR-02;AM-SCR-03;AM-SCR-04;AM-SCR-05;AM-SCR-06;AM-SCR-07;AM-SCR-08,AM-HEADER,AM-HEADER,838,8,135,21,180,28,animator.context.objective_hash,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-018
AM-BADGE-TRUTH,Truth mode,badge,WS-ANIMATOR,WIN-DESKTOP-ANIMATOR,AM-SCR-01;AM-SCR-02;AM-SCR-03;AM-SCR-04;AM-SCR-05;AM-SCR-06;AM-SCR-07;AM-SCR-08,AM-HEADER,AM-HEADER,1028,8,112,21,150,28,animator.truth.global_mode,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-018
AM-BADGE-COMPARE,Compare contract,badge,WS-ANIMATOR,WIN-DESKTOP-ANIMATOR,AM-SCR-01;AM-SCR-02;AM-SCR-03;AM-SCR-04;AM-SCR-05;AM-SCR-06;AM-SCR-07;AM-SCR-08,AM-HEADER,AM-HEADER,1188,8,126,21,168,28,animator.compare.contract_id,,Есть compare contract,Есть compare contract,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-018
AM-BTN-OPEN-DIAG,Открыть диагностику,primary_button,WS-ANIMATOR,WIN-DESKTOP-ANIMATOR,AM-SCR-01;AM-SCR-02;AM-SCR-03;AM-SCR-04;AM-SCR-05;AM-SCR-06;AM-SCR-07;AM-SCR-08,AM-HEADER,AM-HEADER,1366,6,90,24,120,32,animator.actions.open_diagnostics,,Всегда,Есть evidence manifest,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-018
AM-BTN-CAPTURE,Экспорт кадра,secondary_button,WS-ANIMATOR,WIN-DESKTOP-ANIMATOR,AM-SCR-01;AM-SCR-02;AM-SCR-03;AM-SCR-04;AM-SCR-05;AM-SCR-06;AM-SCR-07;AM-SCR-08,AM-HEADER,AM-HEADER,1490,6,78,24,104,32,animator.actions.capture_frame,,Всегда,Есть артефакт анимации,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-018
AM-LBL-TESTS,Испытания,section_label,WS-ANIMATOR,WIN-DESKTOP-ANIMATOR,AM-SCR-02;AM-SCR-03;AM-SCR-04;AM-SCR-05;AM-SCR-06;AM-SCR-07;AM-SCR-08,AM-BROWSER,AM-BROWSER,12,10,90,18,120,24,animator.browser.tests_label,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-018
AM-LIST-TESTS,Список испытаний,list_view,WS-ANIMATOR,WIN-DESKTOP-ANIMATOR,AM-SCR-02;AM-SCR-03;AM-SCR-04;AM-SCR-05;AM-SCR-06;AM-SCR-07;AM-SCR-08,AM-BROWSER,AM-BROWSER,12,36,207,120,276,160,animator.browser.tests,,Всегда,Есть analysis context,Да,Да,Вертикальный,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Ширина адаптируется к контейнеру; высота фиксирована или скроллируема по правилу контейнера.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-018
AM-LBL-SEGMENTS,Сегменты,section_label,WS-ANIMATOR,WIN-DESKTOP-ANIMATOR,AM-SCR-02;AM-SCR-03;AM-SCR-04;AM-SCR-05;AM-SCR-06;AM-SCR-07;AM-SCR-08,AM-BROWSER,AM-BROWSER,12,206,90,18,120,24,animator.browser.segments_label,,Всегда,Всегда,Да,Да,Нет,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Фиксированная высота с адаптацией ширины до min/pref rules.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-018
AM-LIST-SEGMENTS,Список сегментов,list_view,WS-ANIMATOR,WIN-DESKTOP-ANIMATOR,AM-SCR-02;AM-SCR-03;AM-SCR-04;AM-SCR-05;AM-SCR-06;AM-SCR-07;AM-SCR-08,AM-BROWSER,AM-BROWSER,12,232,207,112,276,150,animator.browser.segments,,Есть segment metadata,Есть segment metadata,Да,Да,Вертикальный,Координаты локальны контейнеру region; глобальная раскладка управляется dock/grid/splitter-контейнерами.,Ширина адаптируется к контейнеру; высота фиксирована или скроллируема по правилу контейнера.,enabled;disabled;read_only;hidden;warning;error;selected;hover;focus,SRC-018
